time,total_h,deep_h,rem_h,light_h,awake_h,duration_h,source,performance_pct,efficiency_pct
2017-04-22T11:44:00Z,9.35,1.433,2.217,5.7,1.217,10.575,health_connect,,
2017-04-23T12:37:00Z,8.833,2.15,1.567,5.117,1.2,10.033,health_connect,,
2017-04-24T12:30:30Z,9.3,2.45,1.383,5.467,2.3,11.608,health_connect,,
2017-04-28T11:57:00Z,9.217,1.95,2.817,4.45,1.567,10.792,health_connect,,
2017-04-29T12:20:00Z,8.967,1.667,1.65,5.65,1.867,10.842,health_connect,,
2017-04-30T12:56:00Z,1.767,,,,,2.333,health_connect,,
2017-04-30T17:32:00Z,5.95,1.117,0.7,4.133,0.917,6.875,health_connect,,
2017-05-01T02:28:00Z,,,,,,19.1,health_connect,,
2017-05-02T12:30:00Z,8.7,1.767,1.833,5.1,1.25,9.958,health_connect,,
2017-05-03T14:30:00Z,7.717,2.017,1.717,3.983,1.317,9.033,health_connect,,
2017-05-04T13:20:30Z,6.983,1.8,1.6,3.583,1.25,8.242,health_connect,,
2017-05-05T13:11:00Z,7.6,2.183,1.683,3.733,1.567,9.167,health_connect,,
2017-05-06T12:35:00Z,9.567,1.85,2.45,5.267,2.433,12.008,health_connect,,
2017-06-05T12:47:00Z,8.733,1.683,2.45,4.6,1.3,10.042,health_connect,,
2017-06-06T13:29:30Z,7.1,,,,,7.908,health_connect,,
2017-06-07T12:41:00Z,8.033,2.367,2.417,3.25,1.0,9.042,health_connect,,
2017-06-08T12:52:00Z,7.5,1.767,1.95,3.783,0.85,8.358,health_connect,,
2017-06-09T12:39:30Z,8.383,2.2,2.233,3.95,1.1,9.483,health_connect,,
2017-06-10T13:03:00Z,6.333,1.417,1.3,3.617,0.883,7.217,health_connect,,
2017-06-11T12:47:30Z,8.017,2.183,2.317,3.517,1.033,9.058,health_connect,,
2017-07-06T13:23:00Z,8.167,1.867,1.683,4.617,1.433,9.608,health_connect,,
2017-07-07T13:24:00Z,8.317,1.633,2.367,4.317,1.567,9.892,health_connect,,
2017-07-08T12:47:30Z,10.067,1.583,2.5,5.983,1.933,12.0,health_connect,,
2017-07-09T14:30:00Z,8.683,1.617,2.25,4.817,1.25,9.942,health_connect,,
2017-07-10T13:19:30Z,7.783,2.017,2.033,3.733,1.283,9.067,health_connect,,
2017-10-08T12:17:30Z,8.717,2.117,1.25,5.35,1.433,10.15,health_connect,,
2017-10-09T12:10:00Z,9.4,2.117,1.6,5.683,1.9,11.3,health_connect,,
2017-10-10T12:35:30Z,8.35,1.417,1.5,5.433,1.55,9.908,health_connect,,
2017-10-11T12:07:00Z,7.667,1.467,1.183,5.017,1.0,8.675,health_connect,,
2017-10-12T11:42:00Z,8.1,1.7,1.383,5.017,1.3,9.4,health_connect,,
2017-10-13T11:47:00Z,8.233,1.5,1.833,4.9,1.0,9.233,health_connect,,
2017-10-14T12:22:00Z,7.8,2.067,1.3,4.433,1.317,9.117,health_connect,,
2017-10-15T12:12:00Z,7.317,1.683,1.367,4.267,1.15,8.475,health_connect,,
2017-10-16T11:49:00Z,6.517,1.45,1.317,3.75,0.917,7.433,health_connect,,
2017-10-17T12:06:00Z,7.817,1.45,2.0,4.367,0.867,8.683,health_connect,,
2017-10-18T11:55:00Z,8.017,1.75,0.85,5.417,1.867,9.883,health_connect,,
2017-11-27T12:46:30Z,7.233,1.6,1.833,3.8,1.15,8.383,health_connect,,
2017-11-28T12:10:30Z,8.583,2.167,1.75,4.667,1.483,10.075,health_connect,,
2017-11-29T12:44:00Z,7.8,,,,,8.917,health_connect,,
2017-11-30T12:03:00Z,9.683,,,,,10.95,health_connect,,
2017-12-14T20:57:30Z,8.217,2.2,2.517,3.5,1.017,9.233,health_connect,,
2017-12-22T12:31:30Z,8.267,2.117,2.367,3.783,1.717,9.983,health_connect,,
2017-12-23T12:20:00Z,7.333,,,,,8.883,health_connect,,
2018-02-18T12:57:30Z,6.883,1.7,1.333,3.85,1.283,8.175,health_connect,,
2018-05-13T14:17:00Z,7.267,1.667,2.317,3.283,1.167,8.442,health_connect,,
2018-05-14T14:36:00Z,7.683,2.4,1.633,3.65,1.033,8.717,health_connect,,
2018-05-15T16:04:30Z,5.917,1.667,1.35,2.9,0.733,6.658,health_connect,,
2018-05-16T15:35:30Z,8.4,2.033,1.233,5.133,1.217,9.625,health_connect,,
2018-05-17T15:21:00Z,7.217,1.867,1.383,3.967,1.3,8.525,health_connect,,
2018-05-18T15:27:00Z,5.533,1.433,1.233,2.867,1.033,6.575,health_connect,,
2018-05-19T17:50:30Z,8.733,1.433,1.9,5.4,1.283,10.025,health_connect,,
2018-05-20T17:47:00Z,6.617,1.333,1.65,3.633,1.067,7.692,health_connect,,
2018-05-21T14:35:00Z,9.983,2.05,1.883,6.05,1.9,11.892,health_connect,,
2018-05-22T14:36:30Z,9.9,2.067,2.0,5.833,1.767,11.675,health_connect,,
2018-05-23T15:17:00Z,8.833,1.767,0.85,6.217,1.633,10.475,health_connect,,
2018-05-24T15:09:30Z,8.267,2.1,0.733,5.433,1.833,10.108,health_connect,,
2018-05-25T14:48:00Z,8.367,1.533,1.0,5.833,2.267,10.642,health_connect,,
2018-05-26T15:06:30Z,8.267,1.767,1.717,4.783,1.45,9.725,health_connect,,
2018-05-27T17:08:30Z,7.45,1.933,1.65,3.867,1.483,8.933,health_connect,,
2018-05-28T13:22:30Z,4.333,1.3,1.1,1.933,0.833,5.175,health_connect,,
2018-05-28T19:46:00Z,1.367,,,,,1.458,health_connect,,
2018-05-29T14:20:00Z,8.217,1.75,1.35,5.117,1.333,9.558,health_connect,,
2018-05-30T17:15:30Z,7.383,1.583,0.933,4.867,1.4,8.783,health_connect,,
2018-05-31T15:49:30Z,2.417,,,,,2.642,health_connect,,
2018-05-31T20:07:00Z,1.8,,,,,1.942,health_connect,,
2018-06-01T14:07:30Z,9.517,2.433,2.683,4.4,1.4,10.917,health_connect,,
2018-06-02T15:21:30Z,6.683,1.367,1.083,4.233,1.583,8.267,health_connect,,
2018-06-03T15:39:30Z,7.567,1.867,1.433,4.267,1.483,9.05,health_connect,,
2018-06-04T16:01:00Z,6.217,1.5,1.733,2.983,0.717,6.933,health_connect,,
2018-06-05T18:16:00Z,3.617,1.283,0.933,1.4,0.45,4.075,health_connect,,
2018-06-06T15:56:30Z,8.5,2.267,1.783,4.45,1.533,10.033,health_connect,,
2018-06-07T14:10:00Z,9.017,2.167,1.917,4.933,1.483,10.5,health_connect,,
2018-06-08T14:30:30Z,8.2,2.083,1.633,4.483,1.917,10.117,health_connect,,
2018-06-09T15:48:00Z,2.7,0.75,0.583,1.367,0.433,3.133,health_connect,,
2018-06-09T20:34:30Z,3.833,1.033,0.75,2.05,0.6,4.442,health_connect,,
2018-06-10T14:53:30Z,8.95,2.233,2.633,4.083,1.0,9.95,health_connect,,
2018-06-11T14:33:30Z,9.517,2.167,1.717,5.633,1.583,11.108,health_connect,,
2018-06-12T17:02:00Z,4.433,0.783,0.583,3.067,0.833,5.275,health_connect,,
2018-07-21T13:53:30Z,8.083,2.05,1.483,4.55,1.2,9.292,health_connect,,
2018-07-22T14:20:30Z,7.5,1.817,2.367,3.317,1.1,8.6,health_connect,,
2018-07-23T14:26:30Z,7.283,1.983,1.433,3.867,1.05,8.333,health_connect,,
2018-07-24T15:10:00Z,0.917,,,,,1.008,health_connect,,
2018-07-24T18:05:00Z,4.8,0.967,0.8,3.033,0.683,5.492,health_connect,,
2018-07-25T15:15:00Z,6.017,1.483,1.65,2.883,0.817,6.833,health_connect,,
2018-07-27T14:36:00Z,7.717,2.267,1.767,3.683,1.133,8.858,health_connect,,
2018-07-29T14:35:00Z,7.083,2.15,1.183,3.75,1.45,8.542,health_connect,,
2018-07-30T15:20:00Z,7.333,2.033,1.517,3.783,1.2,8.533,health_connect,,
2018-07-31T14:47:30Z,8.767,1.883,1.067,5.817,1.25,10.025,health_connect,,
2018-08-01T16:11:30Z,8.3,1.817,2.517,3.967,1.0,9.308,health_connect,,
2018-08-03T13:59:30Z,9.133,1.933,1.75,5.45,1.733,10.867,health_connect,,
2018-08-04T15:46:00Z,7.383,1.683,1.767,3.933,1.05,8.433,health_connect,,
2018-08-06T15:06:30Z,7.4,2.167,0.967,4.267,1.55,8.958,health_connect,,
2018-08-07T15:12:30Z,7.55,1.833,0.9,4.817,1.35,8.9,health_connect,,
2018-08-08T13:35:30Z,4.217,0.983,0.533,2.7,0.583,4.8,health_connect,,
2018-08-08T20:04:00Z,4.95,0.983,0.567,3.4,0.917,5.867,health_connect,,
2018-08-09T15:46:30Z,6.0,1.717,1.55,2.733,1.117,7.125,health_connect,,
2018-08-14T17:54:30Z,4.683,0.983,0.55,3.15,0.833,5.517,health_connect,,
2018-08-15T16:02:30Z,7.967,2.367,1.3,4.3,1.167,9.133,health_connect,,
2018-08-17T18:29:00Z,5.483,1.517,1.033,2.933,0.983,6.475,health_connect,,
2018-08-18T16:43:00Z,4.833,1.683,0.967,2.183,0.45,5.292,health_connect,,
2018-08-19T15:47:00Z,4.5,1.133,0.733,2.633,1.017,5.525,health_connect,,
2018-08-20T13:54:30Z,6.1,1.267,1.167,3.667,0.917,7.017,health_connect,,
2018-09-25T15:01:00Z,7.4,1.933,1.8,3.667,1.033,8.442,health_connect,,
2018-09-26T16:54:30Z,7.183,2.333,2.35,2.5,1.167,8.35,health_connect,,
2018-09-27T15:26:00Z,5.633,1.167,0.867,3.6,0.683,6.325,health_connect,,
2018-09-29T16:48:00Z,7.55,2.05,0.983,4.517,1.45,9.008,health_connect,,
2018-10-02T17:36:00Z,6.783,0.85,1.45,4.483,1.567,8.358,health_connect,,
2018-10-03T17:02:00Z,7.233,1.583,1.717,3.933,1.15,8.392,health_connect,,
2018-10-04T15:26:00Z,5.7,1.583,1.467,2.65,0.933,6.633,health_connect,,
2018-10-05T15:30:30Z,8.783,2.35,1.667,4.767,1.333,10.125,health_connect,,
2018-10-06T18:19:00Z,5.767,0.583,1.0,4.183,0.983,6.758,health_connect,,
2018-10-08T17:10:00Z,6.867,1.25,1.4,4.217,1.017,7.892,health_connect,,
2018-10-09T14:42:30Z,6.967,1.633,1.417,3.917,1.283,8.258,health_connect,,
2018-10-10T17:00:30Z,7.183,2.0,1.183,4.0,1.05,8.242,health_connect,,
2018-10-14T15:54:00Z,8.217,2.067,1.65,4.5,1.3,9.525,health_connect,,
2018-10-15T15:25:00Z,9.1,1.95,1.783,5.367,1.4,10.508,health_connect,,
2018-10-16T15:32:00Z,6.95,,,,,8.025,health_connect,,
2018-10-17T15:12:30Z,6.55,1.383,0.7,4.467,1.233,7.792,health_connect,,
2018-10-18T13:51:00Z,7.083,1.517,1.217,4.35,1.117,8.2,health_connect,,
2018-10-20T15:04:00Z,6.8,1.583,1.067,4.15,1.667,8.467,health_connect,,
2018-10-21T16:13:30Z,6.15,1.583,1.067,3.5,1.05,7.208,health_connect,,
2018-10-22T15:35:00Z,2.85,0.65,0.417,1.783,0.383,3.242,health_connect,,
2018-10-24T14:57:00Z,6.567,1.55,1.05,3.967,1.017,7.592,health_connect,,
2018-10-26T14:33:00Z,7.05,1.783,1.183,4.083,1.167,8.217,health_connect,,
2018-10-27T16:19:00Z,7.65,2.2,1.083,4.367,1.233,8.892,health_connect,,
2018-10-28T15:09:00Z,7.7,1.2,0.717,5.783,1.4,9.108,health_connect,,
2018-10-29T15:45:00Z,7.6,1.067,1.383,5.15,1.417,9.017,health_connect,,
2018-10-30T15:19:30Z,7.25,1.85,0.8,4.6,1.25,8.508,health_connect,,
2018-10-31T16:51:30Z,6.15,1.35,0.533,4.267,0.7,6.85,health_connect,,
2018-11-01T16:33:30Z,8.433,1.85,1.833,4.75,1.083,9.525,health_connect,,
2018-11-02T18:02:00Z,7.267,1.783,1.367,4.117,1.05,8.325,health_connect,,
2018-11-03T16:53:30Z,7.567,1.133,1.117,5.317,1.333,8.908,health_connect,,
2018-11-04T17:36:30Z,7.75,1.767,1.017,4.967,1.15,8.908,health_connect,,
2018-11-05T18:13:30Z,6.883,1.45,0.767,4.667,1.45,8.333,health_connect,,
2018-11-06T18:01:00Z,6.717,1.033,0.717,4.967,1.167,7.883,health_connect,,
2018-11-07T16:00:30Z,10.15,2.183,1.8,6.167,1.7,11.85,health_connect,,
2018-11-08T16:29:00Z,8.233,1.433,1.633,5.167,1.533,9.767,health_connect,,
2018-11-09T16:11:30Z,7.367,1.783,0.717,4.867,1.483,8.858,health_connect,,
2018-11-12T16:26:30Z,7.6,1.617,1.217,4.767,1.2,8.8,health_connect,,
2018-11-13T16:12:00Z,8.383,2.117,1.267,5.0,1.317,9.708,health_connect,,
2018-11-14T17:28:00Z,6.2,1.767,1.15,3.283,1.15,7.35,health_connect,,
2018-11-15T18:11:00Z,6.0,1.533,1.233,3.233,1.15,7.158,health_connect,,
2018-11-16T17:30:30Z,7.683,1.383,0.95,5.35,1.433,9.125,health_connect,,
2018-11-17T17:20:30Z,8.883,1.35,2.083,5.45,1.317,10.2,health_connect,,
2018-11-18T17:27:00Z,7.983,1.6,2.067,4.317,1.367,9.35,health_connect,,
2018-11-19T18:48:00Z,7.667,1.817,1.3,4.55,1.317,8.983,health_connect,,
2018-11-20T17:59:00Z,7.05,1.65,1.3,4.1,0.883,7.933,health_connect,,
2018-11-21T18:36:30Z,6.583,1.733,0.95,3.9,1.35,7.933,health_connect,,
2019-02-21T11:29:30Z,9.7,2.083,2.283,5.333,1.2,10.9,health_connect,,
2019-02-25T12:11:30Z,8.667,2.3,1.783,4.583,1.75,10.425,health_connect,,
2019-02-26T13:39:30Z,7.8,1.75,1.233,4.817,1.5,9.3,health_connect,,
2019-02-28T14:52:00Z,6.483,1.733,1.517,3.233,1.3,7.792,health_connect,,
2019-03-01T11:04:30Z,10.3,2.983,2.133,5.183,1.283,11.583,health_connect,,
2019-03-02T14:33:30Z,9.15,1.85,1.95,5.35,1.233,10.392,health_connect,,
2019-03-03T11:21:00Z,7.483,2.2,1.3,3.983,1.133,8.625,health_connect,,
2019-03-15T11:15:30Z,8.45,1.85,0.883,5.717,1.517,9.967,health_connect,,
2019-03-16T12:07:00Z,8.567,1.7,1.0,5.867,1.817,10.392,health_connect,,
2019-03-17T12:56:00Z,8.2,1.983,1.467,4.75,1.017,9.217,health_connect,,
2019-03-18T11:40:00Z,9.7,2.65,2.117,4.933,1.45,11.15,health_connect,,
2019-03-19T12:21:00Z,9.767,1.833,1.5,6.433,1.667,11.442,health_connect,,
2019-03-20T13:28:00Z,7.833,1.533,1.25,5.05,1.95,9.792,health_connect,,
2019-03-27T12:56:30Z,7.817,1.45,1.15,5.217,2.067,9.883,health_connect,,
2019-03-28T13:24:30Z,7.583,1.817,1.617,4.15,1.233,8.825,health_connect,,
2019-03-29T15:02:30Z,6.567,2.0,0.633,3.933,0.95,7.517,health_connect,,
2019-08-09T15:58:00Z,8.167,2.117,1.867,4.183,1.2,9.367,health_connect,,
2019-08-10T14:44:00Z,8.383,1.817,2.183,4.383,1.433,9.825,health_connect,,
2019-08-11T16:03:00Z,7.5,2.3,1.083,4.117,0.95,8.45,health_connect,,
2019-08-12T14:52:00Z,8.4,1.933,1.8,4.667,1.517,9.925,health_connect,,
2019-08-13T15:10:30Z,7.3,2.567,1.8,2.933,1.25,8.55,health_connect,,
2019-08-14T14:58:00Z,6.367,1.5,1.083,3.783,1.233,7.6,health_connect,,
2019-08-16T15:38:00Z,7.85,2.0,1.783,4.067,1.4,9.25,health_connect,,
2019-08-17T16:09:30Z,6.883,1.433,1.583,3.867,1.617,8.5,health_connect,,
2019-08-18T15:01:00Z,6.617,1.65,0.8,4.167,1.7,8.325,health_connect,,
2019-08-19T14:22:00Z,8.467,2.5,1.1,4.867,1.717,10.183,health_connect,,
2019-08-20T16:26:30Z,8.283,1.75,1.35,5.183,1.55,9.833,health_connect,,
2019-08-21T17:33:30Z,5.05,1.333,1.167,2.55,0.95,6.0,health_connect,,
2019-08-22T14:37:30Z,8.95,2.117,1.733,5.1,1.617,10.567,health_connect,,
2019-08-23T17:16:00Z,8.55,2.05,1.333,5.167,1.483,10.033,health_connect,,
2019-08-24T14:59:30Z,9.85,2.55,2.433,4.867,1.15,11.0,health_connect,,
2019-08-25T16:47:00Z,6.217,1.517,1.75,2.95,0.85,7.075,health_connect,,
2019-08-26T15:08:00Z,7.45,1.6,1.9,3.95,1.1,8.558,health_connect,,
2019-08-27T14:49:30Z,9.917,2.617,2.067,5.233,1.483,11.408,health_connect,,
2019-08-28T16:27:30Z,8.75,1.85,1.967,4.933,1.217,9.967,health_connect,,
2019-09-06T15:05:00Z,4.367,1.083,0.95,2.333,0.567,4.942,health_connect,,
2019-09-09T17:16:30Z,8.733,1.65,1.8,5.283,1.067,9.808,health_connect,,
2019-09-10T17:02:30Z,8.083,1.85,1.633,4.6,1.217,9.3,health_connect,,
2019-09-11T15:35:30Z,10.117,2.883,2.0,5.233,1.65,11.775,health_connect,,
2019-09-12T14:44:00Z,9.367,1.9,2.15,5.317,1.533,10.908,health_connect,,
2019-09-13T18:39:00Z,7.617,1.967,1.75,3.9,1.433,9.05,health_connect,,
2019-09-15T16:03:00Z,8.467,1.95,1.5,5.017,1.117,9.592,health_connect,,
2019-09-16T15:49:30Z,8.283,2.217,1.617,4.45,1.467,9.75,health_connect,,
2019-09-17T15:22:30Z,8.917,1.933,1.6,5.383,1.433,10.35,health_connect,,
2019-09-18T15:20:30Z,6.383,1.833,1.633,2.917,0.917,7.3,health_connect,,
2019-09-19T15:45:30Z,7.5,1.883,1.567,4.05,1.333,8.833,health_connect,,
2019-09-20T16:20:30Z,9.35,2.533,2.833,3.983,1.333,10.683,health_connect,,
2019-09-21T16:55:00Z,3.983,0.783,0.767,2.433,0.35,4.342,health_connect,,
2019-09-22T15:32:30Z,8.933,2.1,1.633,5.2,1.367,10.308,health_connect,,
2019-09-23T16:23:30Z,7.667,1.8,0.783,5.083,1.483,9.158,health_connect,,
2019-09-24T15:19:30Z,8.583,2.017,1.683,4.883,1.25,9.842,health_connect,,
2019-09-25T15:41:00Z,8.6,1.483,2.117,5.0,1.433,10.042,health_connect,,
2019-09-26T15:20:30Z,7.833,1.983,1.967,3.883,1.2,9.033,health_connect,,
2019-09-27T16:49:30Z,7.333,1.983,0.933,4.417,1.267,8.608,health_connect,,
2019-09-28T15:45:30Z,9.767,2.667,1.8,5.3,1.25,11.017,health_connect,,
2019-09-29T19:13:00Z,6.5,0.967,1.617,3.917,0.833,7.342,health_connect,,
2019-09-30T17:05:30Z,7.783,2.167,0.833,4.783,1.65,9.433,health_connect,,
2019-10-01T18:12:00Z,6.4,1.65,0.983,3.767,1.233,7.633,health_connect,,
2019-10-02T16:36:00Z,5.15,1.45,0.517,3.183,0.9,6.058,health_connect,,
2019-10-03T18:18:00Z,7.217,1.467,1.683,4.067,0.983,8.2,health_connect,,
2019-10-04T16:37:30Z,8.233,2.15,1.333,4.75,1.55,9.783,health_connect,,
2019-10-05T17:53:30Z,7.6,1.65,1.55,4.4,0.983,8.592,health_connect,,
2019-10-07T16:12:30Z,8.033,1.783,0.767,5.483,1.567,9.6,health_connect,,
2019-10-08T17:19:00Z,7.95,2.2,1.867,3.883,1.15,9.1,health_connect,,
2019-10-09T16:58:00Z,8.217,2.117,1.15,4.95,1.467,9.683,health_connect,,
2019-10-10T16:42:00Z,7.9,2.1,1.783,4.017,1.7,9.608,health_connect,,
2019-10-11T16:44:00Z,8.15,1.417,2.133,4.6,1.3,9.458,health_connect,,
2019-10-12T16:08:30Z,9.667,2.8,2.383,4.483,1.633,11.308,health_connect,,
2019-10-13T17:55:00Z,6.367,1.85,1.333,3.183,0.767,7.142,health_connect,,
2019-10-14T16:43:30Z,8.017,1.983,2.033,4.0,1.633,9.658,health_connect,,
2019-10-15T15:57:00Z,8.933,2.267,2.45,4.217,1.15,10.092,health_connect,,
2019-10-16T15:24:30Z,5.55,1.3,1.167,3.083,0.983,6.533,health_connect,,
2019-10-17T13:55:00Z,9.817,2.733,2.433,4.65,1.05,10.867,health_connect,,
2019-10-18T16:15:00Z,8.4,2.25,2.15,4.0,1.067,9.467,health_connect,,
2019-10-19T14:49:30Z,9.317,3.067,1.833,4.417,1.433,10.758,health_connect,,
2019-10-21T15:11:30Z,10.167,2.483,2.367,5.317,1.55,11.717,health_connect,,
2019-10-22T15:55:00Z,7.333,1.7,1.6,4.033,1.317,8.658,health_connect,,
2019-10-23T16:14:30Z,8.35,2.25,2.15,3.95,0.983,9.333,health_connect,,
2019-10-24T16:46:30Z,8.817,1.85,1.983,4.983,1.367,10.192,health_connect,,
2019-10-25T15:28:30Z,8.383,1.85,2.333,4.2,1.5,9.892,health_connect,,
2019-10-26T16:28:30Z,8.033,2.067,2.15,3.817,1.2,9.242,health_connect,,
2019-10-27T18:57:30Z,4.217,0.883,0.783,2.55,0.667,4.883,health_connect,,
2019-10-28T16:53:00Z,9.533,2.033,2.15,5.35,1.967,11.5,health_connect,,
2019-10-29T15:57:30Z,7.717,2.15,1.867,3.7,1.367,9.083,health_connect,,
2019-10-30T15:04:00Z,8.75,2.25,1.5,5.0,1.95,10.708,health_connect,,
2019-10-31T15:14:30Z,8.833,2.717,2.183,3.933,1.617,10.458,health_connect,,
2019-11-01T16:28:00Z,8.617,2.333,1.217,5.067,1.667,10.283,health_connect,,
2019-11-02T16:05:30Z,9.1,2.433,1.783,4.883,1.8,10.908,health_connect,,
2019-11-03T15:56:30Z,1.133,,,,,1.25,health_connect,,
2019-11-06T15:57:30Z,8.0,2.3,1.867,3.833,1.667,9.667,health_connect,,
2019-11-07T15:42:00Z,8.4,2.067,1.867,4.467,1.5,9.9,health_connect,,
2019-11-08T15:27:00Z,6.083,1.533,1.4,3.15,0.85,6.942,health_connect,,
2019-11-09T15:55:30Z,9.233,2.533,1.467,5.233,1.767,11.008,health_connect,,
2019-11-11T13:55:00Z,11.167,3.55,2.867,4.75,1.817,12.992,health_connect,,
2019-11-12T15:15:30Z,9.7,2.833,2.267,4.6,1.3,11.0,health_connect,,
2019-11-18T18:02:00Z,6.017,1.4,1.967,2.65,0.833,6.858,health_connect,,
2019-11-19T15:42:00Z,8.867,2.133,2.467,4.267,1.5,10.367,health_connect,,
2019-11-20T15:50:30Z,8.283,2.333,1.4,4.55,1.3,9.583,health_connect,,
2019-11-21T15:35:30Z,4.617,1.2,0.933,2.483,0.633,5.25,health_connect,,
2019-12-04T14:27:00Z,8.383,2.217,1.717,4.45,1.133,9.517,health_connect,,
2019-12-06T15:27:00Z,8.217,2.117,2.1,4.0,0.817,9.042,health_connect,,
2019-12-07T18:32:30Z,6.683,1.883,1.95,2.85,1.133,7.817,health_connect,,
2019-12-08T14:09:00Z,8.85,2.35,1.45,5.05,1.683,10.542,health_connect,,
2019-12-09T14:38:30Z,7.617,1.633,2.283,3.7,1.317,8.933,health_connect,,
2019-12-10T16:07:30Z,5.317,1.083,1.283,2.95,0.867,6.183,health_connect,,
2019-12-11T18:43:00Z,6.25,2.05,0.7,3.5,0.85,7.108,health_connect,,
2019-12-15T15:14:00Z,9.0,2.567,2.433,4.0,1.5,10.508,health_connect,,
2020-02-12T19:06:00Z,6.783,2.1,1.383,3.3,1.067,7.858,health_connect,,
2020-02-13T23:12:00Z,5.483,1.833,1.467,2.183,0.8,6.292,health_connect,,
2020-02-14T13:04:00Z,9.15,2.483,2.05,4.617,1.517,10.675,health_connect,,
2020-02-15T17:44:30Z,8.25,2.483,2.567,3.2,1.033,9.292,health_connect,,
2020-02-16T18:29:30Z,7.3,1.633,1.917,3.75,1.067,8.375,health_connect,,
2020-02-17T11:43:00Z,1.1,,,,,1.25,health_connect,,
2020-02-17T14:15:00Z,6.383,1.4,2.267,2.717,0.7,7.092,health_connect,,
2020-02-19T18:23:30Z,7.117,1.617,1.283,4.217,0.967,8.083,health_connect,,
2020-02-20T15:07:30Z,5.4,1.267,1.55,2.583,0.617,6.025,health_connect,,
2020-02-22T17:38:30Z,7.483,2.617,1.283,3.583,1.35,8.833,health_connect,,
2020-02-23T19:47:00Z,7.333,1.6,1.267,4.467,1.567,8.9,health_connect,,
2020-02-24T20:42:00Z,5.467,1.433,1.383,2.65,0.75,6.225,health_connect,,
2020-02-25T20:29:00Z,8.75,2.433,1.2,5.117,1.667,10.417,health_connect,,
2020-02-26T19:19:30Z,7.8,2.117,1.65,4.033,0.85,8.65,health_connect,,
2020-02-27T12:57:30Z,5.8,1.533,1.217,3.05,1.15,6.958,health_connect,,
2020-02-28T20:02:00Z,7.05,2.067,1.833,3.15,1.483,8.542,health_connect,,
2020-02-29T17:25:00Z,9.967,3.1,2.283,4.583,1.4,11.375,health_connect,,
2020-03-01T18:48:00Z,7.0,2.05,1.217,3.733,1.3,8.308,health_connect,,
2020-03-02T19:25:00Z,6.033,1.633,1.083,3.317,1.033,7.075,health_connect,,
2020-03-04T15:19:30Z,6.65,1.717,0.983,3.95,1.25,7.9,health_connect,,
2020-03-05T13:31:30Z,5.75,1.3,0.85,3.6,0.7,6.458,health_connect,,
2020-04-09T15:23:30Z,8.583,2.25,2.05,4.283,1.45,10.042,health_connect,,
2020-04-10T14:23:30Z,9.483,1.767,2.717,5.0,1.75,11.233,health_connect,,
2020-04-11T14:13:00Z,9.05,1.8,1.833,5.417,1.617,10.667,health_connect,,
2020-04-12T14:47:00Z,9.717,3.017,2.85,3.85,1.483,11.208,health_connect,,
2020-04-13T15:24:00Z,8.817,1.883,1.983,4.95,1.467,10.292,health_connect,,
2020-04-14T14:11:30Z,6.967,1.533,1.8,3.633,1.0,7.967,health_connect,,
2020-04-19T14:54:30Z,9.2,1.983,2.3,4.917,1.55,10.758,health_connect,,
2020-04-20T15:32:30Z,9.583,2.967,2.283,4.333,1.167,10.758,health_connect,,
2020-04-21T14:15:00Z,9.15,2.4,1.85,4.9,1.283,10.442,health_connect,,
2020-04-22T14:37:30Z,9.483,2.583,1.567,5.333,1.75,11.242,health_connect,,
2020-04-23T17:49:30Z,5.667,1.333,1.9,2.433,0.9,6.567,health_connect,,
2020-04-24T11:52:00Z,4.4,0.533,0.717,3.15,0.583,4.983,health_connect,,
2020-04-24T18:25:00Z,3.15,0.867,0.267,2.017,0.917,4.075,health_connect,,
2020-04-25T13:17:30Z,9.067,2.417,2.117,4.533,1.633,10.708,health_connect,,
2020-04-26T14:00:30Z,9.267,1.717,2.017,5.533,1.583,10.858,health_connect,,
2020-04-27T15:27:30Z,8.033,1.75,1.933,4.35,1.25,9.292,health_connect,,
2020-04-28T15:11:00Z,8.633,1.6,2.1,4.933,1.267,9.908,health_connect,,
2020-05-27T16:17:30Z,8.9,1.517,1.617,5.767,1.733,10.633,health_connect,,
2020-05-28T16:25:30Z,9.05,2.033,1.633,5.383,1.383,10.433,health_connect,,
2020-05-29T16:07:30Z,8.933,2.183,2.8,3.95,1.283,10.217,health_connect,,
2020-05-30T16:23:00Z,8.583,1.8,1.733,5.05,1.9,10.492,health_connect,,
2020-05-31T18:40:30Z,8.65,1.917,1.583,5.15,1.233,9.892,health_connect,,
2020-06-01T22:48:30Z,6.433,1.9,1.117,3.417,1.417,7.858,health_connect,,
2020-06-04T16:21:00Z,7.583,2.35,1.717,3.517,1.317,8.9,health_connect,,
2020-06-05T14:42:00Z,9.767,2.767,2.0,5.0,1.6,11.375,health_connect,,
2020-06-06T16:30:30Z,6.15,1.333,1.15,3.667,1.1,7.25,health_connect,,
2020-06-07T16:16:00Z,7.633,2.283,2.0,3.35,1.733,9.375,health_connect,,
2020-06-22T18:31:30Z,7.567,1.767,1.933,3.867,1.183,8.75,health_connect,,
2020-06-23T16:10:30Z,7.783,2.283,1.783,3.717,1.05,8.842,health_connect,,
2020-06-24T15:30:00Z,8.9,2.9,2.0,4.0,1.683,10.592,health_connect,,
